timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],reset_integral,fw_control_yaw_wheel
636641661,0.01637789,0.0046187704,1.5554209,2.8421436e-24,0.71250933,0.0042143976,0.0073911245,0.7016111,0.0,0.0,-0.45388412,0,0
636651856,0.010103163,0.0023858917,1.5554209,2.2705588e-24,0.7125165,0.002762325,0.0043944125,0.70163625,0.0,0.0,-0.4487323,0,0
636661695,0.014137564,0.0029377847,1.5554209,2.2705588e-24,0.7125106,0.004005992,0.0060063545,0.7016242,0.0,0.0,-0.4469819,0,0
636671684,0.0063711205,0.004625827,1.5554209,1.8196313e-24,0.7125215,0.00064692536,0.0038831301,0.70163924,0.0,0.0,-0.43850234,0,0
636681673,0.016115807,0.0035442815,1.5554209,1.8196313e-24,0.71250767,0.0044979802,0.006916405,0.7016158,0.0,0.0,-0.43680868,0,0
636691706,0.019940611,-0.0009497945,1.5554209,1.4553558e-24,0.71248305,0.0074371374,0.006657189,0.7016183,0.0,0.0,-0.4467669,0,0
636701663,0.01815026,-0.0038232834,1.5554209,1.4553558e-24,0.71247905,0.0078073754,0.0050054356,0.701632,0.0,0.0,-0.44626907,0,0
636711700,0.035878632,-0.006774197,1.5554209,1.1643661e-24,0.7123605,0.0151575655,0.010173383,0.7015762,0.0,0.0,-0.45725203,0,0
636721714,0.037972573,0.0017194151,1.5554209,1.1643661e-24,0.71240467,0.0129242195,0.01393337,0.70151144,0.0,0.0,-0.4570523,0,0
636731696,0.04280507,-0.00888839,1.5554209,9.315301e-25,0.7122849,0.018366005,0.01184994,0.7015501,0.0,0.0,-0.46741652,0,0
636741672,0.036255844,-0.0030794952,1.5554209,9.315301e-25,0.71238434,0.013996004,0.011621821,0.70155364,0.0,0.0,-0.46739513,0,0
636751850,0.03189126,-9.03468e-05,1.5554209,7.4407826e-25,0.7124308,0.011392822,0.011155594,0.7015613,0.0,0.0,-0.46583727,0,0
636761671,0.032034904,-0.0038927423,1.5554209,7.4407826e-25,0.7124073,0.012777769,0.009851488,0.7015807,0.0,0.0,-0.46405002,0,0
636771686,0.036666,-0.002964184,1.5554209,5.962464e-25,0.71238226,0.0141016515,0.011806767,0.7015506,0.0,0.0,-0.46211067,0,0
636781718,0.038430292,0.0031749047,1.5554209,5.962464e-25,0.7124108,0.0125767235,0.014612345,0.70149785,0.0,0.0,-0.45957017,0,0
636791689,0.039635085,0.0023611847,1.5554209,4.7697804e-25,0.7123979,0.013291298,0.014745087,0.701495,0.0,0.0,-0.45362794,0,0
636801677,0.03479121,0.0014740794,1.5554209,4.7697804e-25,0.7124229,0.011877054,0.012730082,0.7015344,0.0,0.0,-0.45228073,0,0
636811715,0.03511553,-0.00085082673,1.5554209,3.8148325e-25,0.71240675,0.012808092,0.012015699,0.701547,0.0,0.0,-0.45172164,0,0
636821654,0.034597814,-0.00421253,1.5554209,3.8148325e-25,0.7123881,0.013802844,0.010636607,0.70156944,0.0,0.0,-0.45265183,0,0
636831714,0.038423304,8.954821e-06,1.5554209,3.0523237e-25,0.7123905,0.01368474,0.013482215,0.7015204,0.0,0.0,-0.45363107,0,0
636841681,0.04196898,0.001007939,1.5554209,3.0523237e-25,0.7123723,0.014597275,0.015081693,0.7014878,0.0,0.0,-0.45319197,0,0
636851854,0.035852525,0.006104613,1.5554209,2.4381043e-25,0.7124425,0.010630808,0.014751711,0.70149493,0.0,0.0,-0.45563132,0,0
636861676,0.032666687,0.0066629243,1.5554209,2.4381043e-25,0.71246105,0.009300077,0.0138331335,0.7015135,0.0,0.0,-0.4556398,0,0
636871724,0.036881793,0.0024312248,1.5554209,1.9530028e-25,0.7124159,0.012285999,0.013804313,0.7015142,0.0,0.0,-0.45820248,0,0
636881669,0.03623958,0.0068676295,1.5554209,1.9530028e-25,0.71244437,0.010501027,0.015159239,0.7014862,0.0,0.0,-0.45958602,0,0
636891697,0.036658894,0.011610412,1.5554209,1.5628398e-25,0.71246487,0.008986667,0.016995534,0.7014444,0.0,0.0,-0.45409006,0,0
636901686,0.03429507,0.009194168,1.5554209,1.5628398e-25,0.71246487,0.008992207,0.0153058795,0.7014832,0.0,0.0,-0.4551024,0,0
636911719,0.0401617,0.012550794,1.5554209,1.2499968e-25,0.71245265,0.009904585,0.018558927,0.7014047,0.0,0.0,-0.45579326,0,0
636921681,0.046397068,0.0076328055,1.5554209,1.2499968e-25,0.71238714,0.013850807,0.018994201,0.7013929,0.0,0.0,-0.4557284,0,0
636931721,0.04467333,0.005837633,1.5554209,9.999674e-26,0.71238685,0.013866497,0.017750347,0.70142543,0.0,0.0,-0.45540985,0,0
636941665,0.0491134,0.0072277193,1.5554209,9.999674e-26,0.7123647,0.01496042,0.019802535,0.70137054,0.0,0.0,-0.45683995,0,0
636951823,0.042758133,0.0040695723,1.5554209,7.991588e-26,0.7123881,0.0138044795,0.01644894,0.70145714,0.0,0.0,-0.44928646,0,0
636961700,0.045535024,0.008047848,1.5554209,7.991588e-26,0.7123957,0.013398171,0.018839696,0.7013971,0.0,0.0,-0.45133325,0,0
636971679,0.04299362,0.0054993187,1.5554209,6.402426e-26,0.712396,0.013386859,0.01704075,0.7014431,0.0,0.0,-0.4491907,0,0
636981694,0.04066608,0.0031736554,1.5554209,6.402426e-26,0.7123963,0.013373551,0.015396088,0.7014809,0.0,0.0,-0.44831094,0,0
636991712,0.046178576,-0.0031244282,1.5554209,5.1202512e-26,0.7123058,0.017545974,0.015086321,0.7014878,0.0,0.0,-0.44707257,0,0
637001665,0.037281755,0.005480482,1.5554209,5.1202512e-26,0.71243125,0.01135886,0.015030702,0.70148903,0.0,0.0,-0.44871587,0,0
637011693,0.04116424,0.0013620987,1.5554209,4.0970203e-26,0.71238065,0.014186416,0.01492558,0.70149106,0.0,0.0,-0.45039177,0,0
637021678,0.04798305,0.0029109232,1.5554209,4.0970203e-26,0.7123406,0.016071897,0.017868768,0.7014223,0.0,0.0,-0.4547032,0,0
637031693,0.046991993,0.0010527915,1.5554209,3.277649e-26,0.7123338,0.016370626,0.016859407,0.7014473,0.0,0.0,-0.45668578,0,0
637041698,0.04498592,0.002797099,1.5554209,3.277649e-26,0.712363,0.015044317,0.016777083,0.7014494,0.0,0.0,-0.45892063,0,0
637051846,0.04672107,0.0032441483,1.5554209,2.618061e-26,0.71235317,0.015505539,0.017544853,0.7014305,0.0,0.0,-0.4524381,0,0
637061667,0.046898723,0.00344982,1.5554209,2.618061e-26,0.7123533,0.015496678,0.017680407,0.70142716,0.0,0.0,-0.4548593,0,0
637071693,0.04997062,0.0015635984,1.5554209,2.0977004e-26,0.712313,0.017252343,0.018085983,0.7014168,0.0,0.0,-0.4587784,0,0
637081697,0.0501412,0.0006256001,1.5554209,2.0977004e-26,0.71230346,0.017642071,0.017811747,0.70142376,0.0,0.0,-0.46055835,0,0
637091705,0.054692123,0.001892808,1.5554209,1.6779589e-26,0.7122733,0.018818436,0.019859042,0.7013688,0.0,0.0,-0.45746604,0,0
637101683,0.056490857,0.0012095968,1.5554209,1.6779589e-26,0.7122496,0.019698616,0.020246523,0.70135766,0.0,0.0,-0.45879754,0,0
637111746,0.05233533,0.0059035793,1.5554209,1.3418706e-26,0.71232903,0.016572414,0.020460855,0.70135164,0.0,0.0,-0.4682174,0,0
637121656,0.03937314,0.0012111372,1.5554209,1.3418706e-26,0.71239203,0.013601387,0.01424358,0.7015053,0.0,0.0,-0.46848232,0,0
637131695,0.044741727,0.00018751556,1.5554209,1.0740335e-26,0.712345,0.015872635,0.015761998,0.7014729,0.0,0.0,-0.47250703,0,0
637141694,0.049543403,0.0012908254,1.5554209,1.0740335e-26,0.7123143,0.017195856,0.01783901,0.7014231,0.0,0.0,-0.47483656,0,0
637151822,0.040466387,0.0038196233,1.5554209,8.5811126e-27,0.71240187,0.013075838,0.015556127,0.70147747,0.0,0.0,-0.47616413,0,0
637161679,0.04474308,0.00062599307,1.5554209,8.5811126e-27,0.71234846,0.01571932,0.01591864,0.70146924,0.0,0.0,-0.47827065,0,0
637171735,0.038683712,-0.0015292646,1.5554209,6.8708676e-27,0.712378,0.014317036,0.013025645,0.701529,0.0,0.0,-0.48707458,0,0
637181664,0.041086048,0.0013594307,1.5554209,6.8708676e-27,0.7123812,0.0141595,0.014897203,0.7014918,0.0,0.0,-0.48854175,0,0
637191692,0.04343134,-0.0058540725,1.5554209,5.4989487e-27,0.71230626,0.017524876,0.013150454,0.7015267,0.0,0.0,-0.48112333,0,0
637201687,0.044036515,-0.0060655144,1.5554209,5.4989487e-27,0.71229905,0.017814564,0.013287409,0.70152414,0.0,0.0,-0.4822486,0,0
637211693,0.0420596,-0.003633509,1.5554209,4.399159e-27,0.7123363,0.016257508,0.013460256,0.7015209,0.0,0.0,-0.47362375,0,0
637221671,0.04042433,-0.006588324,1.5554209,4.399159e-27,0.7123258,0.016711421,0.011834141,0.7015502,0.0,0.0,-0.47412297,0,0
637231712,0.038262296,-0.0056811073,1.5554209,3.5186586e-27,0.7123505,0.015623181,0.011398913,0.7015573,0.0,0.0,-0.48285386,0,0
637241698,0.043036915,-0.008058281,1.5554209,3.5186586e-27,0.7122903,0.018157447,0.012226957,0.7015435,0.0,0.0,-0.48466375,0,0
637251824,0.041084968,-0.0038962103,1.5554209,2.8117495e-27,0.7123421,0.016002512,0.013024819,0.70152897,0.0,0.0,-0.48504335,0,0
637261683,0.041323546,-0.009199686,1.5554209,2.8117495e-27,0.7122956,0.017947542,0.011219367,0.7015605,0.0,0.0,-0.48500326,0,0
637271680,0.034306996,-0.0067043104,1.5554209,2.2526659e-27,0.7123727,0.014573264,0.009646966,0.7015836,0.0,0.0,-0.48576942,0,0
637281664,0.035183154,-0.008079075,1.5554209,2.2526659e-27,0.712356,0.015367528,0.009464584,0.7015862,0.0,0.0,-0.48722717,0,0
637291723,0.040035576,-0.0093969265,1.5554209,1.80134e-27,0.7123053,0.017558008,0.010697313,0.70156854,0.0,0.0,-0.48852453,0,0
637301684,0.038198452,-0.013003985,1.5554209,1.80134e-27,0.7122897,0.018168759,0.008767937,0.70159566,0.0,0.0,-0.48889127,0,0
637311694,0.041836355,-0.007690682,1.5554209,1.4415189e-27,0.7123043,0.017600948,0.011936777,0.7015484,0.0,0.0,-0.48949012,0,0
637321678,0.040505003,-0.00927518,1.5554209,1.4415189e-27,0.7123022,0.017682495,0.010905346,0.7015654,0.0,0.0,-0.49054876,0,0
637331686,0.04419907,-0.010247519,1.5554209,1.1532843e-27,0.7122591,0.019339105,0.011854788,0.70155,0.0,0.0,-0.500285,0,0
637341672,0.046045993,-0.010043882,1.5554209,1.1532843e-27,0.71224296,0.019925427,0.012575172,0.7015375,0.0,0.0,-0.50241214,0,0
637351864,0.04102355,-0.0115830805,1.5554209,9.210157e-28,0.7122767,0.018676575,0.010265127,0.70157516,0.0,0.0,-0.4992094,0,0
637361667,0.04271815,-0.011280484,1.5554209,9.210157e-28,0.71226346,0.01917396,0.010967357,0.7015645,0.0,0.0,-0.49956614,0,0
637371713,0.037893176,-0.009617184,1.5554209,7.3790465e-28,0.7123219,0.016872223,0.009867323,0.70158064,0.0,0.0,-0.5061128,0,0
637381688,0.04007032,-0.011496372,1.5554209,7.3790465e-28,0.7122863,0.018306684,0.009961634,0.7015796,0.0,0.0,-0.5066483,0,0
637391691,0.045768462,-0.011785949,1.5554209,5.9045955e-28,0.71222836,0.020437505,0.011857288,0.70155007,0.0,0.0,-0.4995604,0,0
637401653,0.04327291,-0.009966177,1.5554209,5.9045955e-28,0.7122706,0.018910602,0.011630128,0.70155376,0.0,0.0,-0.49909,0,0
637411723,0.03766783,-0.011809677,1.5554209,4.72226e-28,0.712305,0.01756092,0.009007247,0.7015925,0.0,0.0,-0.49711135,0,0
637421655,0.03817996,-0.015521067,1.5554209,4.72226e-28,0.7122666,0.019044925,0.00786478,0.7016065,0.0,0.0,-0.49767357,0,0
637431716,0.03992711,-0.0115640415,1.5554209,3.7780344e-28,0.712287,0.018279409,0.009887288,0.7015806,0.0,0.0,-0.50594497,0,0
637441699,0.03968301,-0.010015803,1.5554209,3.7780344e-28,0.712303,0.017649489,0.010353179,0.7015737,0.0,0.0,-0.505949,0,0
637451815,0.03708589,-0.013785024,1.5554209,3.0194684e-28,0.7122928,0.018046444,0.00809942,0.70160365,0.0,0.0,-0.5157667,0,0
637461661,0.04157688,-0.013356725,1.5554209,3.0194684e-28,0.71225464,0.019495646,0.009827415,0.7015815,0.0,0.0,-0.5153497,0,0
637471707,0.035279736,-0.008389981,1.5554209,2.418138e-28,0.7123528,0.015510978,0.009387713,0.7015873,0.0,0.0,-0.5168911,0,0
637481668,0.03116669,-0.014181728,1.5554209,2.418138e-28,0.71233994,0.016077403,0.0058815945,0.7016257,0.0,0.0,-0.5157343,0,0
637491695,0.038329348,-0.017288823,1.5554209,1.9347425e-28,0.7122482,0.019718064,0.007287441,0.7016129,0.0,0.0,-0.5103212,0,0
637501736,0.03506103,-0.016492048,1.5554209,1.9347425e-28,0.7122868,0.018274678,0.006424732,0.7016212,0.0,0.0,-0.5093415,0,0
637511692,0.037161447,-0.0118034445,1.5554209,1.5478404e-28,0.71230954,0.017378384,0.008831829,0.70159465,0.0,0.0,-0.50192547,0,0
637521653,0.033063427,-0.018571243,1.5554209,1.5478404e-28,0.71228606,0.018292435,0.0049832375,0.70163316,0.0,0.0,-0.50107485,0,0
637531730,0.035316635,-0.01899989,1.5554209,1.2378762e-28,0.71226096,0.019245213,0.005620993,0.70162827,0.0,0.0,-0.5006879,0,0
637541670,0.030859679,-0.018245006,1.5554209,1.2378762e-28,0.71230865,0.017393159,0.0043263454,0.7016375,0.0,0.0,-0.49885574,0,0
637551813,0.03150191,-0.019944517,1.5554209,9.894204e-29,0.7122879,0.018217929,0.0039461963,0.70163995,0.0,0.0,-0.50642353,0,0
637561727,0.02626758,-0.021086002,1.5554209,9.894204e-29,0.71232367,0.016754044,0.0017032144,0.701649,0.0,0.0,-0.50643146,0,0
637571683,0.037510652,-0.01811325,1.5554209,7.925587e-29,0.71224815,0.019715624,0.0067065395,0.7016188,0.0,0.0,-0.5032643,0,0
637581661,0.02900446,-0.016774977,1.5554209,7.925587e-29,0.71233654,0.016216826,0.004199204,0.70163804,0.0,0.0,-0.503468,0,0
637591721,0.026094811,-0.022004472,1.5554209,6.338124e-29,0.71231735,0.017014641,0.0013153882,0.70165,0.0,0.0,-0.49976876,0,0
637601667,0.035967935,-0.0122446865,1.5554209,6.338124e-29,0.7123161,0.017108059,0.00825596,0.7016018,0.0,0.0,-0.5001618,0,0
637611690,0.027915068,-0.01543081,1.5554209,5.0721225e-29,0.71235573,0.015357361,0.004295889,0.7016373,0.0,0.0,-0.5002455,0,0
637621682,0.03293935,-0.019114612,1.5554209,5.0721225e-29,0.7122823,0.018438807,0.0047461325,0.70163476,0.0,0.0,-0.5004312,0,0
637631728,0.030736228,-0.017363291,1.5554209,4.0560756e-29,0.7123172,0.017039955,0.004597151,0.7016357,0.0,0.0,-0.50122803,0,0
637641670,0.032412723,-0.01869058,1.5554209,4.0560756e-29,0.71229094,0.018102542,0.0047124443,0.70163506,0.0,0.0,-0.50017077,0,0
637651844,0.034492686,-0.012819225,1.5554209,3.2411334e-29,0.71232367,0.016784139,0.0075337687,0.70160985,0.0,0.0,-0.50135785,0,0
637661669,0.027864119,-0.022699289,1.5554209,3.2411334e-29,0.7122959,0.01788847,0.001688571,0.7016493,0.0,0.0,-0.5002851,0,0
637671679,0.03162849,-0.021894487,1.5554209,2.5971662e-29,0.71226865,0.018946867,0.0032959157,0.70164347,0.0,0.0,-0.5010287,0,0
637681684,0.032464944,-0.023976006,1.5554209,2.5971662e-29,0.7122403,0.019974725,0.00284781,0.7016457,0.0,0.0,-0.50176066,0,0
637691723,0.03238669,-0.020033987,1.5554209,2.076819e-29,0.7122789,0.018564414,0.0042247213,0.7016383,0.0,0.0,-0.5026606,0,0
637701657,0.03159754,-0.02303708,1.5554209,2.076819e-29,0.712258,0.019336548,0.0028780021,0.7016455,0.0,0.0,-0.50302154,0,0
637711720,0.035661545,-0.020917663,1.5554209,1.661505e-29,0.7122388,0.020040585,0.005058786,0.70163286,0.0,0.0,-0.5034211,0,0
637721657,0.028031308,-0.019112773,1.5554209,1.661505e-29,0.7123254,0.016690154,0.0030249504,0.70164436,0.0,0.0,-0.50364405,0,0
637731688,0.028270075,-0.022572603,1.5554209,1.3296428e-29,0.7122934,0.01798862,0.0018761238,0.7016488,0.0,0.0,-0.50406975,0,0
637741702,0.027646955,-0.023180408,1.5554209,1.3296428e-29,0.7122935,0.017979862,0.0014409808,0.7016499,0.0,0.0,-0.5041646,0,0
637751814,0.025875721,-0.025035378,1.5554209,1.062365e-29,0.7122928,0.017999602,0.00015873765,0.7016516,0.0,0.0,-0.5052079,0,0
637761708,0.024494482,-0.022380367,1.5554209,1.062365e-29,0.71232766,0.0165765,0.00062003697,0.701651,0.0,0.0,-0.5052812,0,0
637771708,0.028560512,-0.01886421,1.5554209,8.5079385e-30,0.712323,0.016791461,0.003299158,0.70164305,0.0,0.0,-0.5065142,0,0
637781666,0.024508888,-0.0250579,1.5554209,8.5079385e-30,0.7123047,0.017520702,-0.00032880777,0.7016515,0.0,0.0,-0.50736576,0,0
637791692,0.030034509,-0.019248245,1.5554209,6.80744e-30,0.7123071,0.017451124,0.0036794522,0.7016412,0.0,0.0,-0.5084375,0,0
637801690,0.022039814,-0.022994999,1.5554209,6.80744e-30,0.7123426,0.015917799,-0.0004600933,0.7016511,0.0,0.0,-0.50787824,0,0
637811695,0.03427839,-0.020301687,1.5554209,5.445952e-30,0.7122584,0.019331995,0.0047929944,0.7016347,0.0,0.0,-0.50911105,0,0
637821680,0.027370015,-0.017941996,1.5554209,5.445952e-30,0.71234035,0.016043996,0.0032100498,0.70164347,0.0,0.0,-0.50881344,0,0
637831716,0.030674206,-0.020427696,1.5554209,4.3558468e-30,0.712291,0.0180926,0.003483686,0.7016423,0.0,0.0,-0.50090796,0,0
637841680,0.027258454,-0.023557732,1.5554209,4.3558468e-30,0.7122936,0.01797383,0.0011702612,0.70165044,0.0,0.0,-0.5009504,0,0
637851812,0.026344813,-0.02236483,1.5554209,3.481266e-30,0.71231216,0.017230066,0.0012747141,0.70165014,0.0,0.0,-0.49551207,0,0
637861686,0.022561911,-0.025232112,1.5554209,3.481266e-30,0.71232,0.016888374,-0.0010739216,0.7016508,0.0,0.0,-0.49622288,0,0
637871687,0.026133768,-0.021037297,1.5554209,2.7885542e-30,0.7123252,0.016689304,0.0016736215,0.7016491,0.0,0.0,-0.5039687,0,0
637881662,0.021372706,-0.023570813,1.5554209,2.7885542e-30,0.71234334,0.015882151,-0.0008992717,0.70165074,0.0,0.0,-0.50423515,0,0
637891744,0.025461687,-0.023416333,1.5554209,2.2295502e-30,0.71231073,0.017284317,0.0005902833,0.70165116,0.0,0.0,-0.51346153,0,0
637901666,0.026126567,-0.019835629,1.5554209,2.2295502e-30,0.71233517,0.016265279,0.002099201,0.70164776,0.0,0.0,-0.5134133,0,0
637911688,0.025879724,-0.021087714,1.5554209,1.7846037e-30,0.7123269,0.016616505,0.0015665351,0.70164937,0.0,0.0,-0.5227413,0,0
637921695,0.025511704,-0.022280088,1.5554209,1.7846037e-30,0.71232,0.016903626,0.0010126289,0.7016505,0.0,0.0,-0.5226328,0,0
637931689,0.029128062,-0.020910567,1.5554209,1.427683e-30,0.71230054,0.017711293,0.0027692365,0.7016457,0.0,0.0,-0.5234058,0,0
637941670,0.023314552,-0.022605825,1.5554209,1.427683e-30,0.71233547,0.016235325,0.00012576413,0.7016513,0.0,0.0,-0.52317894,0,0
637951882,0.0276224,-0.021234645,1.5554209,1.1399463e-30,0.7123109,0.017288705,0.002125563,0.70164776,0.0,0.0,-0.5165357,0,0
637961674,0.02387611,-0.02185965,1.5554209,1.1399463e-30,0.712337,0.016173627,0.000588607,0.701651,0.0,0.0,-0.5153328,0,0
637971688,0.026800703,-0.027627226,1.5554209,9.137205e-31,0.71226007,0.019237986,-0.00044012853,0.7016519,0.0,0.0,-0.51345474,0,0
637981686,0.028400298,-0.018969914,1.5554209,9.137205e-31,0.7123235,0.01677147,0.0032052933,0.7016435,0.0,0.0,-0.51350874,0,0
637991701,0.023577701,-0.021858957,1.5554209,7.3088867e-31,0.7123394,0.016067097,0.00048416352,0.70165104,0.0,0.0,-0.5125092,0,0
638001660,0.027671631,-0.01979635,1.5554209,7.3088867e-31,0.7123227,0.016801799,0.002655238,0.701646,0.0,0.0,-0.5134694,0,0
638011714,0.022938002,-0.023291871,1.5554209,5.846291e-31,0.71233296,0.016341828,-0.0002507499,0.70165145,0.0,0.0,-0.5129987,0,0
638021694,0.021407966,-0.020216674,1.5554209,5.846291e-31,0.7123687,0.014718275,0.0003080461,0.7016509,0.0,0.0,-0.51322,0,0
638031687,0.02377701,-0.024932241,1.5554209,4.678343e-31,0.71231216,0.01721597,-0.0005408025,0.70165145,0.0,0.0,-0.5133202,0,0
638041695,0.02383935,-0.023382422,1.5554209,4.678343e-31,0.7123248,0.016694615,3.3207692e-05,0.7016514,0.0,0.0,-0.51408505,0,0
638051820,0.024379376,-0.020213839,1.5554209,3.7376658e-31,0.71234614,0.015775632,0.0013515011,0.7016498,0.0,0.0,-0.5133102,0,0
638061665,0.026983596,-0.022968195,1.5554209,3.7376658e-31,0.7123014,0.017669179,0.0012838603,0.70165014,0.0,0.0,-0.51340973,0,0
638071717,0.025378022,-0.018456962,1.5554209,2.9932156e-31,0.712352,0.01551512,0.0023277542,0.7016469,0.0,0.0,-0.5140415,0,0
638081692,0.020529224,-0.023273956,1.5554209,2.9932156e-31,0.71235234,0.015477605,-0.0010894274,0.7016504,0.0,0.0,-0.513335,0,0
638091693,0.026318077,-0.020436114,1.5554209,2.3951953e-31,0.7123287,0.016544096,0.0019524583,0.7016484,0.0,0.0,-0.51430285,0,0
638101678,0.022975422,-0.01983432,1.5554209,2.3951953e-31,0.7123599,0.015142462,0.0009941662,0.7016502,0.0,0.0,-0.5134108,0,0
638111689,0.021450263,-0.02243593,1.5554209,1.9162137e-31,0.7123516,0.01551173,-0.00046774812,0.7016511,0.0,0.0,-0.5145062,0,0
638121665,0.025052464,-0.024193691,1.5554209,1.9162137e-31,0.7123076,0.017411204,0.00016977661,0.7016514,0.0,0.0,-0.5146883,0,0
638131764,0.020333685,-0.023868391,1.5554209,1.5318374e-31,0.71234924,0.015616452,-0.0013698008,0.7016501,0.0,0.0,-0.5145833,0,0
638141675,0.028365439,-0.021803156,1.5554209,1.5318374e-31,0.7122994,0.017752727,0.002183701,0.7016478,0.0,0.0,-0.51520526,0,0
638151843,0.021156015,-0.025505647,1.5554209,1.2244902e-31,0.71232945,0.016483583,-0.0016645942,0.7016496,0.0,0.0,-0.51521206,0,0
638161684,0.028937887,-0.019641759,1.5554209,1.2244902e-31,0.71231323,0.017198568,0.0031545428,0.7016438,0.0,0.0,-0.5167287,0,0
638171693,0.021661088,-0.025208568,1.5554209,9.8106376e-32,0.7123277,0.016559277,-0.0013815658,0.70165014,0.0,0.0,-0.51618594,0,0
638181666,0.023987778,-0.020112816,1.5554209,9.8106376e-32,0.71234995,0.015600724,0.0012501093,0.70165,0.0,0.0,-0.517494,0,0
638191719,0.021359224,-0.027337097,1.5554209,7.846627e-32,0.7123123,0.01719829,-0.0022457745,0.70164835,0.0,0.0,-0.5173237,0,0
638201663,0.022122076,-0.021539792,1.5554209,7.846627e-32,0.7123534,0.015436702,8.719889e-05,0.70165116,0.0,0.0,-0.51678425,0,0
638211718,0.021414708,-0.025667965,1.5554209,6.277176e-32,0.71232593,0.01663265,-0.001631666,0.70164984,0.0,0.0,-0.51743,0,0
638221687,0.01804772,-0.020083152,1.5554209,6.277176e-32,0.71239334,0.013474551,-0.00082324643,0.70165056,0.0,0.0,-0.516717,0,0
638231689,0.021742838,-0.023474958,1.5554209,5.023248e-32,0.7123412,0.015980363,-0.0007352702,0.701651,0.0,0.0,-0.5177674,0,0
638241665,0.01791322,-0.020868028,1.5554209,5.023248e-32,0.71238893,0.0137019465,-0.0011500515,0.70165014,0.0,0.0,-0.5170162,0,0
638251843,0.023512112,-0.024761958,1.5554209,4.0124195e-32,0.7123159,0.017061902,-0.00057307025,0.70165133,0.0,0.0,-0.5184911,0,0
638261741,0.0211339,-0.025230277,1.5554209,4.0124195e-32,0.7123319,0.016379127,-0.0015742497,0.7016498,0.0,0.0,-0.5181286,0,0
638271689,0.023080816,-0.018974863,1.5554209,3.2148542e-32,0.7123655,0.014878554,0.001337331,0.70164967,0.0,0.0,-0.51873887,0,0
638281722,0.01934247,-0.022451982,1.5554209,3.2148542e-32,0.7123675,0.014766606,-0.0012129344,0.7016502,0.0,0.0,-0.51906484,0,0
638291702,0.019636054,-0.018510643,1.5554209,2.5715746e-32,0.7123933,0.013488738,0.0002942054,0.70165074,0.0,0.0,-0.51849324,0,0
638301659,0.023124743,-0.023657303,1.5554209,2.5715746e-32,0.71232843,0.016536508,-0.00031542504,0.7016514,0.0,0.0,-0.51965445,0,0
638311709,0.020084422,-0.01956489,1.5554209,2.0570951e-32,0.7123829,0.014018228,7.591755e-05,0.7016509,0.0,0.0,-0.5195399,0,0
638321663,0.01848556,-0.021237006,1.5554209,2.0570951e-32,0.71238244,0.0140352305,-0.0010807125,0.7016503,0.0,0.0,-0.51940507,0,0
638331684,0.01837845,-0.02424196,1.5554209,1.6461206e-32,0.7123613,0.015051067,-0.002188833,0.70164806,0.0,0.0,-0.5200616,0,0
638341728,0.020614423,-0.02268657,1.5554209,1.6461206e-32,0.71235615,0.015301932,-0.0008502757,0.70165074,0.0,0.0,-0.5196102,0,0
638351818,0.015749786,-0.020084139,1.5554209,1.3151078e-32,0.71240836,0.012656372,-0.0016297702,0.7016492,0.0,0.0,-0.5116784,0,0
638361663,0.019118277,-0.021931618,1.5554209,1.3151078e-32,0.71237296,0.014504236,-0.0011062013,0.7016503,0.0,0.0,-0.5122734,0,0
638371711,0.018062036,-0.021129517,1.5554209,1.0532343e-32,0.71238613,0.013846674,-0.0011910009,0.70165014,0.0,0.0,-0.5146066,0,0
638381656,0.025567511,-0.016817426,1.5554209,1.0532343e-32,0.712363,0.015007557,0.0029783286,0.70164436,0.0,0.0,-0.51563287,0,0
638391743,0.023671111,-0.019482039,1.5554209,8.423179e-33,0.7123573,0.015266694,0.0013637353,0.7016496,0.0,0.0,-0.5099959,0,0
638401686,0.018307976,-0.021658951,1.5554209,8.423179e-33,0.71238065,0.014119978,-0.0012933355,0.70165,0.0,0.0,-0.5100072,0,0
638411725,0.018124703,-0.019900179,1.5554209,6.7397564e-33,0.71239406,0.013437795,-0.0007310512,0.7016506,0.0,0.0,-0.5019555,0,0
638421666,0.02301777,-0.017423172,1.5554209,6.7397564e-33,0.7123773,0.014311841,0.0018680169,0.7016483,0.0,0.0,-0.5016646,0,0
638431718,0.02042401,-0.018623909,1.5554209,5.3921825e-33,0.71238714,0.013809131,0.00053028757,0.7016506,0.0,0.0,-0.49818233,0,0
638441669,0.018577363,-0.02118491,1.5554209,5.3921825e-33,0.71238214,0.0140496595,-0.0010299452,0.7016504,0.0,0.0,-0.49915394,0,0
638451815,0.014848357,-0.018551372,1.5554209,4.3096088e-33,0.71242326,0.011797625,-0.0013999505,0.7016495,0.0,0.0,-0.4955842,0,0
638461686,0.019124772,-0.017798701,1.5554209,4.3096088e-33,0.7124014,0.013056898,0.00036847175,0.70165074,0.0,0.0,-0.4980267,0,0
638471725,0.01861313,-0.022763545,1.5554209,3.450758e-33,0.7123706,0.014616107,-0.0015798023,0.7016495,0.0,0.0,-0.5000683,0,0
